[2025-07-24T03:37:20.195+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.226+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.229+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-07-24T03:37:20.261+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): load_all_to_mongo> on 2025-07-24 03:36:52.564661+00:00
[2025-07-24T03:37:20.276+0000] {standard_task_runner.py:60} INFO - Started process 2628 to run task
[2025-07-24T03:37:20.281+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'TechAndUrbanGrowth', 'load_all_to_mongo', 'manual__2025-07-24T03:36:52.564661+00:00', '--job-id', '155', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmppp381ft8']
[2025-07-24T03:37:20.285+0000] {standard_task_runner.py:88} INFO - Job 155: Subtask load_all_to_mongo
[2025-07-24T03:37:20.381+0000] {task_command.py:423} INFO - Running <TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [running]> on host 4c8899e5e1ad
[2025-07-24T03:37:20.517+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='TechAndUrbanGrowth' AIRFLOW_CTX_TASK_ID='load_all_to_mongo' AIRFLOW_CTX_EXECUTION_DATE='2025-07-24T03:36:52.564661+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-07-24T03:36:52.564661+00:00'
[2025-07-24T03:37:20.520+0000] {load_mongo.py:13} INFO - 📦 Conectando a MongoDB...
[2025-07-24T03:37:20.678+0000] {load_mongo.py:21} INFO - Datos urbanización recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.680+0000] {load_mongo.py:22} INFO - Datos calidad aire recibidos: tipo=<class 'list'>, cantidad=35
[2025-07-24T03:37:20.681+0000] {load_mongo.py:23} INFO - Datos población recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.684+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Argentina', 'country_code': 'AR', 'date': 2024, 'urban_population_percent': 92.579, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770484'}: 'year'
[2025-07-24T03:37:23.882+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1966, 'urban_population_percent': 72.247, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779734'}: 'year'
[2025-07-24T03:37:23.882+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1965, 'urban_population_percent': 71.879, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779737'}: 'year'
[2025-07-24T03:37:23.884+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1964, 'urban_population_percent': 71.508, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779739'}: 'year'
[2025-07-24T03:37:23.886+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1963, 'urban_population_percent': 71.134, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779742'}: 'year'
[2025-07-24T03:37:23.888+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1962, 'urban_population_percent': 70.757, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779744'}: 'year'
[2025-07-24T03:37:23.889+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1961, 'urban_population_percent': 70.377, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779750'}: 'year'
[2025-07-24T03:37:23.890+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'United States', 'country_code': 'US', 'date': 1960, 'urban_population_percent': 69.996, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779752'}: 'year'
[2025-07-24T03:37:23.892+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2024, 'urban_population_percent': 88.505, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779755'}: 'year'
[2025-07-24T03:37:23.893+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2023, 'urban_population_percent': 88.438, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779757'}: 'year'
[2025-07-24T03:37:23.894+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2022, 'urban_population_percent': 88.378, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779759'}: 'year'
[2025-07-24T03:37:23.895+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2021, 'urban_population_percent': 88.325, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779761'}: 'year'
[2025-07-24T03:37:23.897+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2020, 'urban_population_percent': 88.279, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779764'}: 'year'
[2025-07-24T03:37:23.898+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2019, 'urban_population_percent': 88.24, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779766'}: 'year'
[2025-07-24T03:37:23.899+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2018, 'urban_population_percent': 88.208, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779768'}: 'year'
[2025-07-24T03:37:23.900+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2017, 'urban_population_percent': 88.183, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779771'}: 'year'
[2025-07-24T03:37:23.902+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2016, 'urban_population_percent': 88.165, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779773'}: 'year'
[2025-07-24T03:37:23.904+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2015, 'urban_population_percent': 88.154, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779776'}: 'year'
[2025-07-24T03:37:23.905+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2014, 'urban_population_percent': 88.144, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779778'}: 'year'
[2025-07-24T03:37:23.906+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2013, 'urban_population_percent': 88.133, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779784'}: 'year'
[2025-07-24T03:37:23.908+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2012, 'urban_population_percent': 88.123, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779786'}: 'year'
[2025-07-24T03:37:23.909+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2011, 'urban_population_percent': 88.108, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779789'}: 'year'
[2025-07-24T03:37:23.910+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2010, 'urban_population_percent': 88.083, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779791'}: 'year'
[2025-07-24T03:37:23.912+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2009, 'urban_population_percent': 88.057, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779794'}: 'year'
[2025-07-24T03:37:23.913+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2008, 'urban_population_percent': 88.031, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779796'}: 'year'
[2025-07-24T03:37:23.914+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2007, 'urban_population_percent': 88.006, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779798'}: 'year'
[2025-07-24T03:37:23.915+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2006, 'urban_population_percent': 87.98, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779800'}: 'year'
[2025-07-24T03:37:23.917+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2005, 'urban_population_percent': 87.954, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779803'}: 'year'
[2025-07-24T03:37:23.919+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2004, 'urban_population_percent': 87.928, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779805'}: 'year'
[2025-07-24T03:37:23.920+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2003, 'urban_population_percent': 87.902, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779808'}: 'year'
[2025-07-24T03:37:23.921+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2002, 'urban_population_percent': 87.876, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779810'}: 'year'
[2025-07-24T03:37:23.923+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2001, 'urban_population_percent': 87.85, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779813'}: 'year'
[2025-07-24T03:37:23.924+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 2000, 'urban_population_percent': 87.559, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779818'}: 'year'
[2025-07-24T03:37:23.926+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1999, 'urban_population_percent': 87.262, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779821'}: 'year'
[2025-07-24T03:37:23.927+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1998, 'urban_population_percent': 86.959, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779823'}: 'year'
[2025-07-24T03:37:23.929+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1997, 'urban_population_percent': 86.65, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779825'}: 'year'
[2025-07-24T03:37:23.931+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1996, 'urban_population_percent': 86.336, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779828'}: 'year'
[2025-07-24T03:37:23.932+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1995, 'urban_population_percent': 86.014, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779830'}: 'year'
[2025-07-24T03:37:23.934+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1994, 'urban_population_percent': 85.686, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779833'}: 'year'
[2025-07-24T03:37:23.936+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1993, 'urban_population_percent': 85.352, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779835'}: 'year'
[2025-07-24T03:37:23.938+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1992, 'urban_population_percent': 85.012, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779841'}: 'year'
[2025-07-24T03:37:23.939+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1991, 'urban_population_percent': 84.664, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779843'}: 'year'
[2025-07-24T03:37:23.941+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1990, 'urban_population_percent': 84.284, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779846'}: 'year'
[2025-07-24T03:37:23.942+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1989, 'urban_population_percent': 83.833, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779848'}: 'year'
[2025-07-24T03:37:23.944+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1988, 'urban_population_percent': 83.372, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779851'}: 'year'
[2025-07-24T03:37:23.946+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1987, 'urban_population_percent': 82.9, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779856'}: 'year'
[2025-07-24T03:37:23.948+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1986, 'urban_population_percent': 82.418, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779859'}: 'year'
[2025-07-24T03:37:23.951+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1985, 'urban_population_percent': 81.925, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779861'}: 'year'
[2025-07-24T03:37:23.953+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1984, 'urban_population_percent': 81.422, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779864'}: 'year'
[2025-07-24T03:37:23.954+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1983, 'urban_population_percent': 80.907, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779866'}: 'year'
[2025-07-24T03:37:23.956+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1982, 'urban_population_percent': 80.382, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779869'}: 'year'
[2025-07-24T03:37:23.957+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1981, 'urban_population_percent': 79.82, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779871'}: 'year'
[2025-07-24T03:37:23.959+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1980, 'urban_population_percent': 79.185, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779874'}: 'year'
[2025-07-24T03:37:23.960+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1979, 'urban_population_percent': 78.533, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779876'}: 'year'
[2025-07-24T03:37:23.962+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1978, 'urban_population_percent': 77.868, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779879'}: 'year'
[2025-07-24T03:37:23.963+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1977, 'urban_population_percent': 77.189, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779881'}: 'year'
[2025-07-24T03:37:23.965+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1976, 'urban_population_percent': 76.496, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779883'}: 'year'
[2025-07-24T03:37:23.967+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1975, 'urban_population_percent': 75.786, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779889'}: 'year'
[2025-07-24T03:37:23.969+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1974, 'urban_population_percent': 75.063, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779894'}: 'year'
[2025-07-24T03:37:23.971+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1973, 'urban_population_percent': 74.325, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779897'}: 'year'
[2025-07-24T03:37:23.972+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1972, 'urban_population_percent': 73.575, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779899'}: 'year'
[2025-07-24T03:37:23.974+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1971, 'urban_population_percent': 72.764, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779902'}: 'year'
[2025-07-24T03:37:23.975+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1970, 'urban_population_percent': 71.852, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779904'}: 'year'
[2025-07-24T03:37:23.977+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1969, 'urban_population_percent': 70.92, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779907'}: 'year'
[2025-07-24T03:37:23.978+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1968, 'urban_population_percent': 69.973, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779909'}: 'year'
[2025-07-24T03:37:23.980+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1967, 'urban_population_percent': 69.005, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779911'}: 'year'
[2025-07-24T03:37:23.981+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1966, 'urban_population_percent': 68.022, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779914'}: 'year'
[2025-07-24T03:37:23.984+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1965, 'urban_population_percent': 67.022, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779917'}: 'year'
[2025-07-24T03:37:23.987+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1964, 'urban_population_percent': 66.009, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779919'}: 'year'
[2025-07-24T03:37:23.989+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1963, 'urban_population_percent': 64.977, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779921'}: 'year'
[2025-07-24T03:37:23.990+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Venezuela, RB', 'country_code': 'VE', 'date': 1962, 'urban_population_percent': 63.933, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.779924'}: 'year'
